등급,어휘,품사,어종,원어,의미,日本語訳,定義,外来語_カタカナ候補,外来語_原語候補,品質フラグ,tags
1등급,밭,명사,고유어,,"「1」물을 대지 아니하거나 필요한 때에만 물을 대어서 야채나 곡류를 심어 농사를 짓는 땅.
「2」장기판, 고누판, 윷판, 바둑판 따위에서 말이 머무르는 자리.
「3」어떤 사물의 바탕이나 토대를 비유적으로 이르는 말.
「4」남녀 생식 관계에서, 자녀를 출산하는 여자나 여자의 생식기를 남자의 씨에 상대하여 비유적으로 이르는 말.
「5」그 식물이나 자연물, 수산물 따위가 많이 있거나 나는 곳.
「6」장기판ㆍ고누판ㆍ윷판ㆍ바둑판 따위에서, 말이 머무르는 자리를 세는 단위.",,"「1」물을 대지 아니하거나 필요한 때에만 물을 대어서 야채나 곡류를 심어 농사를 짓는 땅.
「2」장기판, 고누판, 윷판, 바둑판 따위에서 말이 머무르는 자리.
「3」어떤 사물의 바탕이나 토대를 비유적으로 이르는 말.
「4」남녀 생식 관계에서, 자녀를 출산하는 여자나 여자의 생식기를 남자의 씨에 상대하여 비유적으로 이르는 말.
「5」그 식물이나 자연물, 수산물 따위가 많이 있거나 나는 곳.
「6」장기판ㆍ고누판ㆍ윷판ㆍ바둑판 따위에서, 말이 머무르는 자리를 세는 단위.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,배,명사,고유어,,"「1」사람이나 동물의 몸에서 위장, 창자, 콩팥 따위의 내장이 들어 있는 곳으로 가슴과 엉덩이 사이의 부위.
「2」절족동물, 특히 곤충에서 머리와 가슴이 아닌 부분. 여러 마디로 되어 있으며 숨구멍, 항문 따위가 있다.
「3」긴 물건 가운데의 볼록한 부분.
「4」여성의 몸에서 아이가 드는 부분.
「5」정상 진동이나 정상파에서 진폭이 가장 큰 부분.
「6」짐승이 새끼를 낳거나 알을 까는 횟수를 세는 단위.",,"「1」사람이나 동물의 몸에서 위장, 창자, 콩팥 따위의 내장이 들어 있는 곳으로 가슴과 엉덩이 사이의 부위.
「2」절족동물, 특히 곤충에서 머리와 가슴이 아닌 부분. 여러 마디로 되어 있으며 숨구멍, 항문 따위가 있다.
「3」긴 물건 가운데의 볼록한 부분.
「4」여성의 몸에서 아이가 드는 부분.
「5」정상 진동이나 정상파에서 진폭이 가장 큰 부분.
「6」짐승이 새끼를 낳거나 알을 까는 횟수를 세는 단위.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,배,명사,고유어,,"사람이나 짐 따위를 싣고 물 위로 떠다니도록 나무나 쇠 따위로 만든 물건. 모양과 쓰임에 따라 보트, 나룻배, 기선(汽船), 군함(軍艦), 화물선, 여객선, 유조선 따위로 나눈다.",汽船 / 軍艦,"사람이나 짐 따위를 싣고 물 위로 떠다니도록 나무나 쇠 따위로 만든 물건. 모양과 쓰임에 따라 보트, 나룻배, 기선(汽船), 군함(軍艦), 화물선, 여객선, 유조선 따위로 나눈다.",,,multi_kanji,source:level1 grade:1 type:native risk:multi_kanji
1등급,배,명사,고유어,,배나무의 열매.,,배나무의 열매.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:native_manual_review risk:needs_manual_review
1등급,배고프다,형용사,고유어,,"「1」배 속이 비어서 음식이 먹고 싶다.
「2」끼니를 잇지 못할 정도로 생활이 넉넉하지 못하고 궁핍하다.",,"「1」배 속이 비어서 음식이 먹고 싶다.
「2」끼니를 잇지 못할 정도로 생활이 넉넉하지 못하고 궁핍하다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,배고픔,명사,고유어,,배가 고픈 상태. 또는 그런 느낌.,,배가 고픈 상태. 또는 그런 느낌.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:native_manual_review risk:needs_manual_review
1등급,배꼽,명사,고유어,,"「1」탯줄이 떨어지면서 배의 한가운데에 생긴 자리.
「2」열매의 꽃받침이 붙었던 자리.
「3」소의 양지머리에 붙은 고기.",,"「1」탯줄이 떨어지면서 배의 한가운데에 생긴 자리.
「2」열매의 꽃받침이 붙었던 자리.
「3」소의 양지머리에 붙은 고기.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,배부르다,형용사,고유어,,"「1」더 먹을 수 없이 양이 차다.
「2」(비유적으로) 임신하여 배가 불룩하다.
「3」위아래와 비교하여 가운데가 불룩하다.
「4」생활이 넉넉하여 아쉬울 것이 없다.",,"「1」더 먹을 수 없이 양이 차다.
「2」(비유적으로) 임신하여 배가 불룩하다.
「3」위아래와 비교하여 가운데가 불룩하다.
「4」생활이 넉넉하여 아쉬울 것이 없다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,배불리,부사,고유어,,더 먹을 수 없이 양이 차게.,,더 먹을 수 없이 양이 차게.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:native_manual_review risk:needs_manual_review
1등급,배우다,동사,고유어,,"「1」새로운 지식이나 교양을 얻다.
「2」새로운 기술을 익히다.
「3」남의 행동, 태도를 본받아 따르다.
「4」경험하여 알게 되다.
「5」습관이나 습성이 몸에 붙다.",,"「1」새로운 지식이나 교양을 얻다.
「2」새로운 기술을 익히다.
「3」남의 행동, 태도를 본받아 따르다.
「4」경험하여 알게 되다.
「5」습관이나 습성이 몸에 붙다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,배추,명사,고유어,,"십자화과의 두해살이풀. 길이가 30~50cm이며, 잎이 여러 겹으로 포개져 자라는데 가장자리가 물결 모양으로 속은 누런 흰색이고 겉은 녹색이다. 봄에 십자 모양의 노란 꽃이 총상(總狀) 화서로 핀다. 잎ㆍ줄기ㆍ뿌리를 모두 식용하며, 비타민이 풍부하게 함유되어 있다. 한국, 중국, 일본 등지에 분포한다.",總狀,"십자화과의 두해살이풀. 길이가 30~50cm이며, 잎이 여러 겹으로 포개져 자라는데 가장자리가 물결 모양으로 속은 누런 흰색이고 겉은 녹색이다. 봄에 십자 모양의 노란 꽃이 총상(總狀) 화서로 핀다. 잎ㆍ줄기ㆍ뿌리를 모두 식용하며, 비타민이 풍부하게 함유되어 있다. 한국, 중국, 일본 등지에 분포한다.",,,,source:level1 grade:1 type:native
1등급,뱀,명사,고유어,,"파충강 뱀과의 동물을 통틀어 이르는 말. 몸은 원통형으로 가늘고 길며, 다리와 눈꺼풀, 귓구멍이 없다. 피부는 비늘로 덮여 있고 오래되면 탈피한다. 현재 2,700여 종이 알려져 있고, 열대 지방에 많은 종류가 분포한다.",,"파충강 뱀과의 동물을 통틀어 이르는 말. 몸은 원통형으로 가늘고 길며, 다리와 눈꺼풀, 귓구멍이 없다. 피부는 비늘로 덮여 있고 오래되면 탈피한다. 현재 2,700여 종이 알려져 있고, 열대 지방에 많은 종류가 분포한다.",,,native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:native_manual_review risk:needs_manual_review
1등급,뱃속,명사,고유어,,‘마음’을 속되게 이르는 말.,,‘마음’을 속되게 이르는 말.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:native_manual_review risk:needs_manual_review
1등급,뱅뱅,부사,고유어,,"「1」일정한 좁은 범위를 자꾸 도는 모양.
「2」요리조리 자꾸 돌아다니는 모양.
「3」갑자기 정신이 자꾸 아찔해지는 모양.",,"「1」일정한 좁은 범위를 자꾸 도는 모양.
「2」요리조리 자꾸 돌아다니는 모양.
「3」갑자기 정신이 자꾸 아찔해지는 모양.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,뱉다,동사,고유어,,"「1」입 속에 있는 것을 입 밖으로 내보내다.
「2」(비유적으로) 차지하고 있던 것을 도로 내놓다.
「3」(비유적으로) 말이나 신음 따위를 함부로 하다.",,"「1」입 속에 있는 것을 입 밖으로 내보내다.
「2」(비유적으로) 차지하고 있던 것을 도로 내놓다.
「3」(비유적으로) 말이나 신음 따위를 함부로 하다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,버럭,부사,고유어,,성이 나서 갑자기 기를 쓰거나 소리를 냅다 지르는 모양.,,성이 나서 갑자기 기를 쓰거나 소리를 냅다 지르는 모양.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:native_manual_review risk:needs_manual_review
1등급,버릇,명사,고유어,,"「1」오랫동안 자꾸 반복하여 몸에 익어 버린 행동.
「2」윗사람에 대하여 지켜야 할 예의.",,"「1」오랫동안 자꾸 반복하여 몸에 익어 버린 행동.
「2」윗사람에 대하여 지켜야 할 예의.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,버리다,동사,고유어,,"[Ⅰ][1]가지거나 지니고 있을 필요가 없는 물건을 내던지거나 쏟거나 하다.
[Ⅰ][2]「1」못된 성격이나 버릇 따위를 떼어 없애다.
[Ⅰ][2]「2」가정이나 고향 또는 조국 따위를 떠나 스스로 관계를 끊다.
[Ⅰ][2]「3」종사하던 일정한 직업을 스스로 그만두고 다시는 손을 대지 아니하다.
[Ⅰ][2]「4」직접 깊은 관계가 있는 사람과의 사이를 끊고 돌보지 아니하다.
[Ⅰ][2]「5」품었던 생각을 스스로 잊다.
[Ⅰ][2]「6」본바탕을 상하게 하거나 더럽혀서 쓰지 못하게 망치다.
[Ⅱ]앞말이 나타내는 행동이 이미 끝났음을 나타내는 말. 그 행동이 이루어진 결과, 말하는 이가 아쉬운 감정을 갖게 되었거나 또는 반대로 부담을 덜게 되었음을 나타낼 때 쓴다.",,"[Ⅰ][1]가지거나 지니고 있을 필요가 없는 물건을 내던지거나 쏟거나 하다.
[Ⅰ][2]「1」못된 성격이나 버릇 따위를 떼어 없애다.
[Ⅰ][2]「2」가정이나 고향 또는 조국 따위를 떠나 스스로 관계를 끊다.
[Ⅰ][2]「3」종사하던 일정한 직업을 스스로 그만두고 다시는 손을 대지 아니하다.
[Ⅰ][2]「4」직접 깊은 관계가 있는 사람과의 사이를 끊고 돌보지 아니하다.
[Ⅰ][2]「5」품었던 생각을 스스로 잊다.
[Ⅰ][2]「6」본바탕을 상하게 하거나 더럽혀서 쓰지 못하게 망치다.
[Ⅱ]앞말이 나타내는 행동이 이미 끝났음을 나타내는 말. 그 행동이 이루어진 결과, 말하는 이가 아쉬운 감정을 갖게 되었거나 또는 반대로 부담을 덜게 되었음을 나타낼 때 쓴다.",,,multi_gloss|native_manual_review|multi_pos|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:multi_pos risk:needs_manual_review
1등급,버섯,명사,고유어,,"담자균류와 자낭균류의 고등 균류를 통틀어 이르는 말. 주로 그늘진 땅이나 썩은 나무에서 자라며, 홀씨로 번식한다. 송이처럼 독이 없는 것은 식용하나 독이 있는 것도 많다.",,"담자균류와 자낭균류의 고등 균류를 통틀어 이르는 말. 주로 그늘진 땅이나 썩은 나무에서 자라며, 홀씨로 번식한다. 송이처럼 독이 없는 것은 식용하나 독이 있는 것도 많다.",,,native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:native_manual_review risk:needs_manual_review
1등급,버티다,동사,고유어,,"[1]「1」어려운 일이나 외부의 압력을 참고 견디다.
[1]「2」어떤 대상이 주변 상황에 움쩍 않고 든든히 자리 잡다.
[2]주위 상황이 어려운 상태에서도 굽히지 않고 맞서 견디어 내다.
[3]「1」쓰러지지 않거나 밀리지 않으려고 팔, 다리 따위로 몸을 지탱하다.
[3]「2」무게 따위를 견디다.
[4]물건 따위를 쓰러지지 않도록 다른 물건으로 받치다.
[5]자기의 주장을 굽히지 않다.",,"[1]「1」어려운 일이나 외부의 압력을 참고 견디다.
[1]「2」어떤 대상이 주변 상황에 움쩍 않고 든든히 자리 잡다.
[2]주위 상황이 어려운 상태에서도 굽히지 않고 맞서 견디어 내다.
[3]「1」쓰러지지 않거나 밀리지 않으려고 팔, 다리 따위로 몸을 지탱하다.
[3]「2」무게 따위를 견디다.
[4]물건 따위를 쓰러지지 않도록 다른 물건으로 받치다.
[5]자기의 주장을 굽히지 않다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,번개,명사,고유어,,"「1」구름과 구름, 구름과 대지 사이에서 공중 전기의 방전이 일어나 번쩍이는 불꽃.
「2」동작이 아주 빠르고 날랜 사람이나 사물을 비유적으로 이르는 말.",,"「1」구름과 구름, 구름과 대지 사이에서 공중 전기의 방전이 일어나 번쩍이는 불꽃.
「2」동작이 아주 빠르고 날랜 사람이나 사물을 비유적으로 이르는 말.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,번지다,동사,고유어,,"「1」액체가 묻어서 차차 넓게 젖어 퍼지다.
「2」병이나 불, 전쟁 따위가 차차 넓게 옮아가다.
「3」말이나 소리 따위가 널리 옮아 퍼지다.
「4」빛, 기미, 냄새 따위가 바탕에서 차차 넓게 나타나거나 퍼지다.
「5」풍습, 풍조, 불만, 의구심 따위가 어떤 사회 전반에 차차 퍼지다.",,"「1」액체가 묻어서 차차 넓게 젖어 퍼지다.
「2」병이나 불, 전쟁 따위가 차차 넓게 옮아가다.
「3」말이나 소리 따위가 널리 옮아 퍼지다.
「4」빛, 기미, 냄새 따위가 바탕에서 차차 넓게 나타나거나 퍼지다.
「5」풍습, 풍조, 불만, 의구심 따위가 어떤 사회 전반에 차차 퍼지다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,번쩍,부사,고유어,,"「1」큰 빛이 잠깐 나타났다가 사라지는 모양.
「2」정신이 갑자기 아주 맑아지는 모양.
「3」어떤 생각이 갑자기 머리에 떠오르는 모양.
「4」물건이나 사람, 일 따위가 매우 빨리 없어지거나 끝나는 모양.
「5」마음이 몹시 끌려 귀가 갑자기 뜨이는 모양.
「6」무엇이 순간적으로 분명하게 보이는 모양.",,"「1」큰 빛이 잠깐 나타났다가 사라지는 모양.
「2」정신이 갑자기 아주 맑아지는 모양.
「3」어떤 생각이 갑자기 머리에 떠오르는 모양.
「4」물건이나 사람, 일 따위가 매우 빨리 없어지거나 끝나는 모양.
「5」마음이 몹시 끌려 귀가 갑자기 뜨이는 모양.
「6」무엇이 순간적으로 분명하게 보이는 모양.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
