word,pos,meaning,definition,tags,target_codes
디지털,名詞,デジタル,時間・音・強さなど、全ての現象を数値に変えて表示すること。,名詞 level2,54451
디지털카메라,名詞,デジタル・カメラ　,フィルム無しに、デジタル方式で写真を撮るカメラ。,名詞 level2,54452
딜러,名詞,"ディーラー
","流通の段階で、商品を一度に大量で買い入れ、それを販売する事を業とする人。
",名詞 level2,54455
딩동댕,副詞,ぴんぽん	,"鐘やシロフォンなどが鳴る音。
",副詞 level2,54459
따끈따끈,副詞,ほかほか。あつあつ【熱熱】,"とても暖かくて暑い様子。
",副詞 level2,54464
따끈따끈하다,形容詞,ぽかぽかする。ぬくぬくする【温温する】,"非常に暖かくて、暑い。
",形容詞 level2,54465
따님,名詞,おじょうさん【お嬢さん】,他人の娘を敬っていう語。,名詞 level2,15064
따다,動詞,"とる【取る】。つむ【摘む】。つみとる【摘み取る】
","ぶら下がっているか、くっ付いているものを摘んだり取ったりする。
",動詞 level2,61395
따라가다,動詞,ついていく【付いて行く】。したがう【従う】。ともなう【伴う】,"先に出たものの後を追っていく。
",動詞 level2,61105
따라다니다,動詞,つきまとう【付き纏う】。おう【追う】。おいまわす【追い回す】,"あとについて回る。
",動詞 level2,15072
따라서,副詞,よって。したがって【従って】。それで	,"前の内容が後の内容の原因・根拠・条件などになる時に用いる語。
",副詞 level2,15075
따라오다,動詞,ついてくる【付いて来る】,"動いているものの後を追っていく。
",動詞 level2,68602
따로따로,副詞,べつべつに【別別に】。はなれて【離れて】。わかれて【別れて】	,"一緒であったり混ざったりせずに一つずつ離れ離れに。
",副詞 level2,15081
따르다,動詞,おう【追う】。したがう【従う】。ともなう【伴う】 | つぐ【注ぐ】。そそぐ【注ぐ】,"人の後でその人について行く。
 | 液体が入っている物を傾けて、液体を外に少しずつ流す。
",動詞 level2,"64547,62077"
따르릉,副詞,りんりん	,"自転車のベル・呼び鈴・電話のベル・目覚まし時計などが鳴る音。
",副詞 level2,49674
따름,依存名詞,だけ。のみ。ばかり	,"もっぱらそれに限られるという意を表す語。
",依存名詞 level2,49675
따지다,動詞,とう【問う】。といただす【問い質す】。といつめる【問い詰める】。なじる【詰る】,"過ちや問題のあることに対して、厳しく尋ねて明確な答えを要求する。
",動詞 level2,50534
딱,副詞,がっちり。ぽっかり,胸や肩が広かったり、目や口が大きく開いたりした様子。,副詞 level2,50537
딱따구리,名詞,きつつき【啄木鳥】,硬いくちばしで木に穴を開けて、その中の虫を食べる鳥。,名詞 level2,49684
딱딱하다,形容詞,かたい【固い・硬い】	,"とても固まっていて硬い。
",形容詞 level2,15087
딱지,名詞,ラベル。シール,切手や商標など、特別な絵や字をかき入れた小さい紙。,名詞 level2,50550
딱지치기,名詞,めんこ【面子】。めんこあそび【面子遊び】,一枚の面子を地面に置き、別の面子をたたきつけ、裏返えると自分の物になる遊び。,名詞 level2,49687
딱총,名詞,ばくちくじゅう【爆竹銃】,火薬を紙に包んだもので、強く押したりどこかにぶつけたりすると破裂する玩具の銃。,名詞 level2,50552
딴,冠形詞,"べつの【別の】。ほかの【外の】
","互いに何も関係がないさま。
",冠形詞 level2,62791
딸 바보,,おやバカ【親バカ】,娘をとても愛しているお母さんやお父さん。,level2,600851
딸내미,名詞,むすめ【娘】。まなむすめ【愛娘】,娘をいつくしんでいう語。,名詞 level2,50505
딸부자,名詞,,娘が多い人。,名詞 level2,50519
딸아이,名詞,"むすめ【娘】。おんなのこ【女の子】
","年の幼い娘。
",名詞 level2,15098
딸애,名詞,"むすめ【娘】。おんなのこ【女の子】
","年の幼い娘。
",名詞 level2,50520
딸자식,名詞,おんなのこ【女の子】。むすめ【娘】,女児に生まれた子。,名詞 level2,50521
땀구멍,名詞,けあな【毛穴】。あせあな【汗孔】,汗を体外に出すために肌にある穴。,名詞 level2,50211
땀내,名詞,あせのにおい【汗の臭い】,汗がついた服や体から匂うよくない臭い。,名詞 level2,50228
땀띠,名詞,あせも・あせぼ【汗疹】,汗のために肌が刺激を受けて、赤くできる小さい水ぶくれ。,名詞 level2,50230
땀방울,名詞,あせしずく【汗雫】。たまのあせ【玉の汗】,水玉のようにしたたる汗。,名詞 level2,50232
땀자국,名詞,あせのあと【汗の跡】,汗が流れて残った跡。,名詞 level2,50234
땅값,名詞,ちか【地価】,土地の価格。,名詞 level2,50244
땅바닥,名詞,じべた【地べた】,何も敷かれていない土地の表面。,名詞 level2,15115
땅속,名詞,ちちゅう【地中】,地面の下。,名詞 level2,15120
땅콩,名詞,らっかせい【落花生】。ピーナツ,地中で実を作り、厚い殻の中に入っていて、渋皮は薄く赤褐色の香ばしい豆。,名詞 level2,50356
땋다,動詞,ゆう【結う】。あむ【編む】,"髪の毛や糸を二本以上に分けて、それをよって一本にする。
",動詞 level2,50359
때,名詞,"あか【垢】。よごれ【汚れ】
","衣服や皮膚に付いた汚い埃や、皮膚の死んだ細胞と埃が混ざってできたもの。
",名詞 level2,14423
때때로,副詞,ときどき【時時】。ときに【時に】。ときおり【時折】,"場合によって、たまに。
",副詞 level2,15134
때로,副詞,ときどき【時時】。ときに【時に】。ときおり【時折】。ときには【時には】,"場合によって。
",副詞 level2,15142
때리다,動詞,"なぐる【殴る】。うつ【打つ】。たたく【叩く】
","手または手に持った物で痛いほどに打つ。
",動詞 level2,14433
땜,依存名詞,ため【為】。せい【所為】,"物事の原因や理由。
",依存名詞 level2,53699
떠나가다,動詞,さる【去る】。いく【行く】,"現在いるところから他のところに移って行く。
",動詞 level2,28106
떠나오다,動詞,さる【去る】。はなれる【離れる】。でる【出る】,"現在いるところから他のところに移って来る。
",動詞 level2,15156
떠오르다,動詞,うかぶ【浮かぶ】。うく【浮く】。うかびあがる【浮び上がる】。うきあがる【浮き上がる】。のぼる【昇る】,"上の方に浮いて上がる。
",動詞 level2,53785
떠올리다,動詞,うかべる【浮かべる】。おもいうかべる【思い浮かべる】。おもいだす【思い出す】,"記憶をよみがえらせたり忘れていたことを思い起こしたりする。
",動詞 level2,62315
떡가루,名詞,トクこ【トク粉】。こめこ【米粉】。じょうしんこ【上新粉】,トクを作るために穀物をひいた粉。もち粉はもち米を、米粉と上新粉はうるち米をひいたものである。,名詞 level2,54062
떨다,動詞,ふるえる【震える】。そよぐ【戦ぐ】,"何かが小刻みに揺れ動く。
",動詞 level2,65529
떨리다,動詞,ふるえる【震える】,"体や体の一部が小刻みに揺れ動く。
",動詞 level2,69293
떨어뜨리다,動詞,おとす【落とす】,"上にあった物を下に下がるようにする。
",動詞 level2,61508
떨어트리다,動詞,おとす【落とす】,"上にあった物を下に下がるようにする。
",動詞 level2,54091
떼,名詞,むれ【群れ】,人や動物がたくさん集まっていること。,名詞 level2,15182
떼다,動詞,はなす【離す】。はがす【剥がす】。とりはずす【取り外す】,くっついたり、つながっているものを離す。,動詞 level2,66563
또다시,副詞,ふたたび【再び】。さいど【再度】。またまた。またもや	,"何度も繰り返してもう一度。
",副詞 level2,52122
또박또박,副詞,はっきり。きれいに【綺麗に・奇麗に】,"言葉や字などが明確でくっきりしているさま。
",副詞 level2,52133
또한,副詞,また。おなじく【同じく】	,"何かと同様に。
",副詞 level2,52139
똑똑히,副詞,はっきり。めいりょうに【明瞭に】,"分明で確実に。
",副詞 level2,52155
똥,名詞,だいべん【大便】。べん【便】。ふん・くそ【糞】。うんこ,人や動物が食べたものが消化されて体外へ排出される、臭い食物のかす。,名詞 level2,53094
뚜껑,名詞,"ふた【蓋】
","器・箱・ペンなどの上部を覆ったり塞いだりするもの。
",名詞 level2,54161
뚜렷하다,形容詞,くっきりする。はっきりする,"非常に確実だったり、曖昧でなく明確だったりする。
",形容詞 level2,53133
뚝배기,名詞,どなべ・つちなべ【土鍋】,チゲを煮込んだり、クッパなどを盛るのに用いる黒か褐色の土器。,名詞 level2,53184
뚫다,動詞,あける【開ける】。うがつ【穿つ】。つきとおす【突き通す】,"穴を作る。
",動詞 level2,28108
뚫리다,動詞,あく【開く】。つきとおされる【突き通される】,"穴ができる。
",動詞 level2,54166
뛰다,動詞,はねる【跳ねる】。とぶ【跳ぶ】,"体が空中に上がるようにする。
",動詞 level2,65532
