word,pos,meaning,definition,tags,target_codes
를 막론하고,品詞なし,をとわず【を問わず】。にかかわらず【に関わらず】	,"前の言葉が表す内容を問いただしたり選んだりしないという意を表す表現。
",品詞なし other,83933
를 위해서,,のために【の為に】,"	ある対象に利益を与えたり、ある目標や目的を成し遂げようとするという意を表す表現。
",other,85931
리뉴얼,名詞,リニューアル,既存の商品や店舗等を新しく変えること。,名詞 other,600573
리모델링,名詞,リモデリング。リフォーム,既存の建築物などを改め直すこと。,名詞 other,600574
리비아,名詞,"リビア
","アフリカ大陸の北部海岸にある国。世界的な産油国で、国土の殆どが砂漠で、主にヒツジとヤギを遊牧する。公用語はアラブ語で、首都はトリポリ。
",名詞 other,68350
리얼리티,名詞,リアリティー。リアリティ,実際に存在したり成り得る性質。,名詞 other,600577
리얼하다,動詞,リアルだ,実際のような感じがある。,動詞 other,600578
리을,名詞,,ハングル字母の「ㄹ」の名称。,名詞 other,69080
리조트,名詞,リゾート,遊んだりリラックスできる施設を備えた宿泊施設。,名詞 other,600090
리필,名詞,つめかえ【詰め替え】。おかわり【お代わり】。レフィル,使い切った容器や空の器などに中身を詰め替えること。または、そのサービス。,名詞 other,600091
마-,品詞なし,,,品詞なし other,78412
마고자,名詞,マゴジャ,襟と結び紐が無く、ボタンがつけられている、韓服のチョゴリの上に重ねて着る上着。,名詞 other,51508
마그네슘,名詞,マグネシウム,化学において、銀白で酸に溶けやすく水素を発生する軽い金属元素。,名詞 other,600092
마냥,助詞,ように。みたいに。ごとく【如く】	,"模様や程度が似通っていたり同じであるという意を表す助詞。
",助詞 other,80341
마는,助詞,が。けれども。けれど。けど	,"前の内容を認めながらも、それに対する疑問や、それから外れる状況などを述べるのに用いる助詞。
",助詞 other,86552
마님,名詞,おくさま【奥様】,身分や地位の高い家の婦人を敬っていう語。,名詞 other,51533
마다,助詞,たびに。ごとに。おきに。つど【都度】,一つ一つもれなくすべての意を表す助詞。,助詞 other,70331
마담뚜,名詞,おんななこうど【女仲人】。いがとうめ【伊賀専女】,女性の仲人を俗にいう語。,名詞 other,51536
마당극,名詞,マダンげき【マダン劇】,社会風刺を主な内容とする、野外を舞台にして上演される演劇。,名詞 other,51537
마당놀이,名詞,マダンノリ,主に野外で行われる韓国伝統遊戯。,名詞 other,51538
마당쇠,名詞,さくおとこ【作男】。げぼく【下僕】,昔、作男や下僕をいう語。,名詞 other,51540
마도로스,名詞,マドロス,世界を回る船乗り。船員。,名詞 other,51542
마따나,助詞,とおり【通り】。ように。ごとく【如く】	,"「述べた通り」「述べたように｣という意を表す助詞。
",助詞 other,86553
마르-,品詞なし,,,品詞なし other,92783
마마,名詞,とうそう【痘瘡】。ほうそう【疱瘡】。てんねんとう【天然痘】,痘瘡ウィルスに感染して起こり、高熱と全身に発疹が出る伝染病。,名詞 other,51779
마셔-,品詞なし,,,品詞なし other,78413
막국수,名詞,マッククス。まぜそば【混ぜそば】,蕎麦粉で作った麺をトンチミ(キムチの汁)、または肉をゆでた汁などに入れて食べる麺料理。,名詞 other,49939
막내동이,名詞,,,名詞 other,92220
막대그래프,名詞,ぼうグラフ【棒グラフ】,数量や数値の変化を棒状に表したグラフ。,名詞 other,600097
막동이,名詞,,,名詞 other,92221
막장,名詞,,,名詞 other,92222
막혀-,品詞なし,,,品詞なし other,78417
막히-,品詞なし,,,品詞なし other,92800
만,助詞,だけ。のみ	 | が。けれども。けれど。けど,"他の物事は除き、特定の物事に限定するという意を表す助詞。
 | 前の内容を認めながらも、それに対する疑問や、それから外れる状況などを述べるのに用いる助詞。
",助詞 other,"86554,86555"
만 같아도,,ほどだったら。とおなじだったら【と同じだったら】,前の言葉の表す時期や状況を比較して仮定するのに用いる表現。,other,85927
만가,名詞,ばんか【挽歌】,人の死を悲しんで歌う歌。,名詞 other,85019
만나-,品詞なし,,,品詞なし other,78418
만두,名詞,ギョーザ【餃子】。パオズ【包子】,小麦粉で作った薄い皮の中にひき肉や野菜などの色々な具を詰めて作った料理。,名詞 other,15782
만둣국,名詞,マンドゥックク。ぎょうざスープ【餃子スープ】,マンドゥ(韓国風餃子)をスープに入れて作った料理。,名詞 other,50322
만드-,品詞なし,,,品詞なし other,78419
만들-,品詞なし,,,品詞なし other,92807
만부득이,副詞,やむをえず【止むを得ず】。しかたなく【仕方なく】,"止むを得ないさまを強調していう語。
",副詞 other,91101
만부득이하다,形容詞,やむをえない【止むを得ない】。しかたがない【仕方がない】,"止むを得ないことを強調していう語。
",形容詞 other,50368
맏-,接辞,ちょう【長】	,"「長子」という意を付加する接頭辞。
",接辞 other,74926
맏상주,名詞,,,名詞 other,92223
맏손녀 ,名詞,はつまごむすめ【初孫娘】。ういまごむすめ【初孫娘】,複数の孫娘の中で最初に生まれた孫娘。,名詞 other,601584
말-,品詞なし,,,品詞なし other,92947
말띠,名詞,うまどし【午年】,午年に生まれた人の干支。,名詞 other,68721
말라-,品詞なし,,,品詞なし other,78421
말레이시아,名詞,マレーシア,東南アジアのマレー半島の南側とボルネオ島の一部にわたっている国。主要生産物としてはゴム・石油・木材などがある。公用語はマレーシア語で、首都はクアラルンプールだ。,名詞 other,68361
말려-,品詞なし,,,品詞なし other,78422
말리-,品詞なし,,,品詞なし other,92948
말복,名詞,まっぷく【末伏】,陰暦6月から7月にかけて3回ある三伏の中で最後の日。大抵中伏から10日後となる。,名詞 other,69049
말실수하다,動詞,いいそこなう【言い損なう】,言葉に気をつけなくて過ちを犯す。,動詞 other,600098
맘모스,名詞,,,名詞 other,92224
맛보-,品詞なし,,,品詞なし other,92950
맛봐-,品詞なし,,,品詞なし other,78424
맛집,名詞,おいしいみせ【美味しい店】。グルメ,料理の味がうまいと有名な食堂。,名詞 other,600100
망건,名詞,マンゴン【網巾】,髪を頭頂まで上げてサントゥを結い上げる時、髪がほつれないように頭を締める目的で使う網状の帯。,名詞 other,51666
망설여-,品詞なし,,,品詞なし other,78425
망설이-,品詞なし,,,品詞なし other,92951
망종,名詞,ぼうしゅ【芒種】,1年の中で、種まきに最も良いといわれる日で、二十四節気の一。6月6日ごろ。この時期に田植えを行い麦を収穫する。,名詞 other,68937
망쳐-,品詞なし,,,品詞なし other,78426
망치-,品詞なし,,,品詞なし other,92952
맞다,形容詞,ただしい【正しい】。あっている【合っている】,問題に対する答が正しい。,形容詞 other,601960
맞서-,品詞なし,,,品詞なし other,78428
맞아,感嘆詞,そうだ,ある記憶や考えが急に浮かんだ時に言う言葉。,感嘆詞 other,601963
맞추-,品詞なし,,,品詞なし other,92953
맞춤형,名詞,オーダーメイドがた【オーダーメイド型】,ニーズや好み、必要に応じて行われる形式。,名詞 other,600102
맞춰-,品詞なし,,,品詞なし other,78467
맞혀-,品詞なし,,,品詞なし other,78468
맞히-,品詞なし,,,品詞なし other,92954
맡겨-,品詞なし,,,品詞なし other,78470
맡기-,品詞なし,,,品詞なし other,92955
매-,品詞なし,,,品詞なし other,78471
매너 모드,,マナーモード,携帯電話のベル音が鳴らないように振動モードにしておく機能。またはその状態。,other,600103
매뉴얼,名詞,マニュアル,内容や理由、使い方などについて説明している文。,名詞 other,600104
매다-,品詞なし,,,品詞なし other,78479
매달-,品詞なし,,,品詞なし other,92956
매달려-,品詞なし,,,品詞なし other,78480
매달리-,品詞なし,,,品詞なし other,92958
매매 계약,,ばいばいけいやく【売買契約】,物などを売ったり買ったりする契約。,other,600105
매매가,名詞,ばいばいかかく【売買価格】,実際に売ったり買ったりする価格。,名詞 other,600106
맵-,品詞なし,,,品詞なし other,92959
맹자,名詞,"もうし【孟子】
","中国戦国時代の思想家（紀元前372～紀元前289）。孔子の思想を発展させ、人間の本性は善良だという性善説を唱えた。母親が息子の良い教育環境を求めて3度引越しをした話が有名だ。
",名詞 other,92063
머-,品詞なし,,,品詞なし other,78484
머그,名詞,マグカップ,取っ手が付いていて、ソーサーのない円筒形の陶製の茶碗。,名詞 other,600107
머무르-,品詞なし,,,品詞なし other,92960
머물러-,品詞なし,,,品詞なし other,78485
머슴,名詞,さくおとこ【作男】,農家に雇われ、その家の農作業と家事をする男。,名詞 other,54798
머핀,名詞,マフィン,小麦粉に砂糖・油脂・牛乳・卵・ベーキングパウダーなどを加えてカップ型に入れ、オーブンで焼いたパン。,名詞 other,54803
먹구름장,名詞,くろぐも・こくうん【黒雲】。まっくろいくも【真っ黒い雲】,雨や雪が降る前にかかる、黒色の雲の塊。,名詞 other,54806
먹방,名詞,モッパン。モクバン。グルメばんぐみ【グルメ番組】,「食べる放送」を略して言う語で、出演者が食べ物を食べるシーンを見せてくれる放送番組。,名詞 other,600158
먹여-,品詞なし,,,品詞なし other,78486
먹이-,品詞なし,,,品詞なし other,92961
먹혀-,品詞なし,,,品詞なし other,78487
먹히-,品詞なし,,,品詞なし other,92962
멀-,品詞なし,,,品詞なし other,92963
멀미약,名詞,よいどめやく【酔い止め薬】。よいどめ【酔い止め】,自動車、船、飛行機などに乗った時に生ずる、目まいや吐き気などの症状をなくしてくれる薬。,名詞 other,600108
멈추-,品詞なし,,,品詞なし other,92964
멈춰-,品詞なし,,,品詞なし other,78488
멋장이,名詞,,,名詞 other,92225
