word,pos,meaning,definition,target_code
빠개지다,동사,われる【割れる】。さける【裂ける】,"堅い物に割れ目が入ったり、切れていくつかに離れたりする。
",60831
빠끔,부사,ぽっかり,"小さい穴や隙などが深くはっきり出来ているさま。
",60794
빠끔,부사,すぱすぱ,タバコを吸いながら口を開けて閉めるさま。,60795
빠끔빠끔,부사,すぱすぱ,タバコを吸いながら口を開け閉めするさま。,60798
빠끔하다,형용사,ぽっかりあく【ぽっかり開く】,"小さい穴や隙などが深くはっきり出来ている。
",60803
빠끔히,부사,ぽっかり,"小さい穴や隙などが深くはっきり出来ているさま。
",60806
빠듯하다,형용사,ぎりぎりだ。せいいっぱいだ【精一杯だ】	,"物事をするのに必要な財物や力をすべて投入して余裕がない。
",60808
빠릿빠릿하다,형용사,すばやい【素早い】,利口で行動がとばっちりしている。,601065
빠삭하다,형용사,くわしい【詳しい】。せいつうしている【精通している】,あることを詳しく知っていて、そのことについては慣れていて明るい。,601060
빠지다,보조 동사,きる	,前の言葉の表す性質や状態がとてもひどくて気に入らないという意を表す「補助形容詞」。,73404
빼곡하다,형용사,ぎっしりだ【ぎっしりだ】。ぎっちりだ【ぎっちりだ】,"隙間なくいっぱいになる。
",61511
빼곡히,부사,ぎっしり。ぎっちり,"隙間なくいっぱい。
",61512
빼꼼히,부사,ぽっかり	,"小さい穴や隙間がはっきりと空いている様子。
",61111
빼내다,동사,ぬきとる【抜き取る】。ぬく【抜く】,"中に入ったり刺さったりしているものを引っ張って外に出す。
",61757
빼다,동사,きかざる【着飾る】。せいそうする【盛装する】,"服装をきれいで端正にする。
",61123
빼다,동사,にげる【逃げる】,"恐ろしかったり気が進まなかったりして、やろうとしない。
",61462
빼닮다,동사,そっくりだ。うりふたつだ【瓜二つだ】,"顔かたちや性質などが非常によく似ている。
",61479
빼돌리다,동사,ひきぬく【引き抜く】。よこどりする【横取りする】,"人や物をこっそり抜き取って、他のところに行かせたり隠したりする。
",61480
빼물다,동사,だす【出す】,"舌を口の外に突き出してかむ。
",61482
빼빼,명사,,ひどく痩せた人を卑しめていう語。やせっぽち。,61483
빼빼,부사,がりがり,"非常に痩せているさま。
",61484
빼빼하다,형용사,がりがりにやせる【がりがりに痩せる】,"非常に痩せている。
",61485
빼어나다,형용사,ひいでる【秀でる】。ぬきんでる【抜きん出る】。ずばぬける【ずば抜ける】,"多くの中で目立って優れている。
",61486
뻐개다,동사,わる【割る】。さく【裂く】,"大きくて堅い物を二つに分けて離す。
",62009
뻐근하다,형용사,こる【凝る】,"筋肉が張って、痛くて動きにくい。
",61635
뻐근히,부사,じいんと,"筋肉が張って、痛くて動きにくく。
",61681
뻐기다,동사,いばる【威張る】。たかぶる【高ぶる】,"不愉快に感じられるほど偉そうに自慢する。
",61683
뻐꾸기,명사,かっこう【郭公】。かっこうどり【郭公鳥】。かんこどり【閑古鳥】,体は灰色を帯びた青色で、他の鳥の巣に卵を産む鳥。,61684
뻐꾹,부사,かっこう,"カッコウの鳴き声。
",61685
뻐꾹뻐꾹,부사,かっこうかっこう,"カッコウが鳴き続ける音。
",61687
뻐끔,부사,すぱすぱ,"煙を勢いよく吸ったり吐いたりしながらタバコを吸うさま。
",61727
뻐끔거리다,동사,すぱすぱとすう【すぱすぱと吸う】,"煙を勢いよく吸ったり吐いたりしながらタバコを吸い続ける。
",61735
뻐끔대다,동사,すぱすぱとすう【すぱすぱと吸う】,"煙を勢いよく吸ったり吐いたりしながらタバコを吸い続ける。
",88789
뻐끔뻐끔,부사,すぱすぱ,"煙を勢いよく吸ったり吐いたりしながらタバコを吸い続けるさま。
",61729
뻐끔뻐끔하다,동사,すぱすぱとすう【すぱすぱと吸う】,"煙を勢いよく吸ったり吐いたりしながらタバコを吸い続ける。
",88576
뻐끔하다,동사,すぱすぱとすう【すぱすぱと吸う】,"煙を勢いよく吸ったり吐いたりしながらタバコを吸う。
",88577
뻐드렁니,명사,そっぱ【反っ歯】。でっぱ【出っ歯】,前方にやや突出している前歯。,61736
뼈다귀,명사,"ほね【骨】
","個個の骨。
",62058
뼈대,명사,"ほねぐみ【骨組み】。こっかく【骨格】
","人の体の形を成す骨。
",62106
뼈마디,명사,かんせつ【関節】,骨と骨が相接してつながっている部分。,61165
뼈아프다,형용사,つうこんだ【痛恨だ】。ほねみにしめる【骨身にしみる】	,"主に後悔や反省などの感情が骨身にしみるほど大きい。
",61320
뼈저리다,형용사,つうせつだ【痛切だ】。ほねみにしめる【骨身にしみる】,主に後悔や反省などの感情が骨身にしみるほど大きい。,61324
뽀글거리다,동사,ぼこぼことする,少量の液体がけたたましく沸騰し続ける。,601915
뽀글뽀글,부사,ぼこぼこ,少量の液体がけたたましく沸騰し続ける音。またはその様子。,601280
뽀드득,부사,ぎりぎり,"強く擦ったり揉んだりする時の音。
",61960
뽀드득뽀드득,부사,ぎりぎり,"強く擦ったり揉んだりする時の連続音。
",61961
뽀로통하다,형용사,ふくれている【膨れている】	,"肌が腫れて膨らんでいる。
",61989
뽀송뽀송,부사,かさかさ。ぱさぱさ	,"乾ききって水気がなく滑らかな様子。
",62011
뽀송뽀송하다,형용사,かさかさする。ぱさぱさする	,"乾ききって水気がなく、柔らかい。
",62012
뽀송하다,형용사,かさかさする,よく乾いて水気がなく柔らかい。,601917
뾰로통하다,형용사,ふくれている【膨れている】。つんとしている	,"不満そうで膨れっ面をしている。
",61991
뾰루지,명사,ふきでもの【吹き出物】,皮膚にできる小さなできもの。,61155
뾰족,부사,,"物の先端が細く尖っているさま。
",61999
뾰족뾰족,부사,つんつん,"複数の物の先端が細くて尖っているさま。
",62001
뾰족뾰족하다,형용사,とがった【尖った】。するどい【鋭い】,"複数の物の先端が細くて尖っている。
",62002
뾰족하다,형용사,とがった【尖った】。するどい【鋭い】,"物の先端が細く鋭い。
",62006
뾰쪽,부사,,"物の先端が非常に細く尖っているさま。
",61998
뾰쪽하다,형용사,とがった【尖った】。するどい【鋭い】,"物の先端が非常に細く鋭い。
",62004
뿌드득뿌드득,부사,ぎりぎり	,"歯ぎしりをしたり口ばしなどを強くこすったりする音。
",62080
뿌듯하다,형용사,むねいっぱいだ【胸一杯だ】	,"喜びや感激に満ちて胸が一杯である。
",62065
뿌리내리다,동사,ねづく【根付く】。ねをおろす【根を下す】,"植物が土壌に根を張る。
",62098
뿌리박다,동사,ねづく【根付く】。ねをおろす【根を下ろす】,"何かを土台に定着する。
",62104
뿌리박히다,동사,ねづく【根付く】。ねをおろす【根を下ろす】,"何かが土台になって定着する。
",61755
