word,pos,meaning,definition,target_codes
양가죽,名詞,ようひ【羊皮】。シープスキン,羊の皮。,17440
양고기,名詞,ようにく【羊肉】。マトン。ラム,羊の肉。,67164
양국,名詞,りょうこく・りょうごく【両国】,両方の、二つの国。,14319
양념,名詞,やくみ【薬味】。あじつけ【味付け】。ちょうみりょう【調味料】,料理の味を引き立てるために使う材料。,73135
양념하다,動詞,やくみをいれる【薬味を入れる】。あじをつける【味を付ける】,料理の味を引き立てるために材料を入れたり振りかけたりする。,90543
양력,名詞,ようれき【陽暦】。たいようれき【太陽暦】,地球が太陽の周りを回るのにかかる時間を一年だと設定し、その周期を基にして日数を数える暦。,14321
양배추,名詞,キャベツ,厚くて幅広い青色の葉の内側にやや白い数枚の葉が重なり合って大きな球を成す、西洋から入ってきた野菜。,71585
양변기,名詞,ようしきトイレ【洋式トイレ】。ようしきべんき【洋式便器】,腰掛けて大便や小便をすることができ、汚物が水に流れるように作った西洋式便器。,90567
양보,名詞,ゆずり【譲り】,"他人のために自分の席や物などを与えること。
",14322
양보하다,動詞,ゆずる【譲る】,"他人のために自分の席や物などを与える。
",66570
양산,名詞,ひがさ【日傘】,日差しを遮断するためにさす、雨傘のような形のもの。,17466
양상추,名詞,レタス。タマヂシャ,丸くて広い葉が重なり合っていて水分を多く含んでいる、主にサラダを作る時に用いる野菜。,14323
양송이,名詞,マッシュルーム,表面は薄い褐色で中は白い、独特な風味を持つキノコ。,90585
양송이버섯,名詞,マッシュルーム,表面は薄い褐色で中は白い、独特な風味を持つキノコ。,17471
양식,名詞,ようしき【様式】,何かをするのに必要な、一定の形式や方式。,24028
양심,名詞,"りょうしん【良心】
","自分自らが立てた是非の判断基準に従って、正しい言動をしようとする気持ち。
",14325
얘,品詞なし/感嘆詞,やあ。おや | このこ【この子】。おい	,"驚いた時や会ってうれしい時に出す声。 | ｢이 아이｣の縮約形。
","67257,67258"
어긋나다,動詞,はずれる【外れる】。ずれる。くいちがう【食い違う】,はまり込んでいた物がそこから離れて合わない。,67264
어기다,動詞,やぶる【破る】。はんする【反する】。そむく【背く】。いはんする【違反する】。したがわない【従わない】,"規則や約束、命令などを守らない。
",14330
어느덧,副詞,いつのまにか【いつの間にか】,知らないうちに早くも。,14331
어느새,副詞,いつのまにか【いつの間にか】,知らないうちに早くも。,67274
어두움,名詞,くらがり【暗がり】。くらやみ【暗闇】,暗い状態や暗い時。,67276
어둠,名詞,"くらがり【暗がり】。くらやみ【暗闇】
",暗い状態や暗い時。 ,71586
어떡하다,品詞なし,どうする	,"｢어떠하게 하다｣の縮約形。
",70480
어려움,名詞,むずかしさ【難しさ】。こんなん【困難】,つらくて苦しいこと。,83177
어려워하다,動詞,きがねする【気兼ねする】。えんりょする【遠慮する】	,"ある人の気持ちや思惑を考え、その人に気をつかう。
",70483
어르신,名詞,ちちご【父御】。そんぷ【尊父】,他人の父親を敬っていう語。,70493
어른스럽다,形容詞,おとなびる【大人びる】,まだ若いのに行動や考えに大人びたところがある。,70494
어리석다,形容詞,おろかだ【愚かだ】。ばかだ【馬鹿だ】。まぬけだ【間抜けだ】	,"思考や行動が賢明でなく知恵が足りない。
",14585
어린애,名詞,こども【子供】。じどう【児童】。しょうに【小児】,年のいかない幼い子。,70504
억양,名詞,イントネーション。よくよう【抑揚】,音声の高低を変化させること。また、その変化。,67193
억울하다,形容詞,むねんだ【無念だ】。くやしい【悔しい】	,"間違いもしていないのに被害を被って悔しくてやりきれない。
",15095
억지로,副詞,むりに【無理に】。むりじいに【無理強いに】。ごういんに【強引に】。むりやりに【無理やりに】,理や条件に合わず、無理矢理、強制的に。,67198
언급,名詞,げんきゅう【言及】,ある事態や事案にふれること。,67203
언급되다,動詞,げんきゅうされる【言及される】。いいおよばれる【言い及ばれる】,ある事態や事案について語られる。,67204
언급하다,動詞,げんきゅうする【言及する】。いいおよぶ【言い及ぶ】,ある事態や事案にふれる。,67205
언덕,名詞,おか【丘】。きゅうりょう【丘陵】,"低い山のように斜めになって、地面が少し盛り上がっているところ。
",15097
언론,名詞,げんろん【言論】。マスコミ,新聞や放送などのメディアを通して、ある事実や意見を広く知らせること。,15175
언론 기관,,マスコミきかん【マスコミ機関】	,"新聞社・雑誌社・テレビ局やラジオ局など、ニュースや情報、意見などを大衆に提供する機関。
",67213
언어 능력,,げんごのうりょく【言語能力】	,"言語を使う人に備わっている、無限の文法的な文が作り出せる能力。
",67220
언어 예술,,げんごげいじゅつ【言語芸術】	,"詩・小説・戯曲などのように、話や文章を表現手段にする芸術。
",67223
언어 장애,,げんごしょうがい【言語障害】,言葉を正確に発音できなかったり理解に苦しむ状態。,67225
언어생활,名詞,げんごせいかつ【言語生活】,話す・聞く・書く・読むの四つの言語行動の側面からとらえた人間の生活。,67218
언어적,冠形詞/名詞,げんごてき【言語的】 | げんごてき【言語的】	,"話し言葉や書き言葉に関すること。また、話し言葉や書き言葉で行うこと。 | 話や文章によるさま。また、話や文章を使って行うさま。
","67278,67279"
언젠가,副詞,"いつか【何時か】。いつのひか【何時の日か】。いまに【今に】
",未来のある時に。,67286
얹다,動詞,のせる【載せる】。かける	,"上に載せておく。
",66571
얻어먹다,動詞,もらいぐいする【貰い食いする】,人に食べ物を恵んでくれるように頼んで、ただで食べる。,15177
얼굴색,名詞,かおいろ【顔色】。かおつき【顔付き】,"顔に表れる表情や気持ち、または体の具合。
",67302
얼굴형,名詞,かおがた【顔型】,顔の形。,67303
얼룩,名詞,まだら【斑】。ぶち【斑】,"基本になる地に違った色の点や線などがまじっていること。
",67308
얼룩무늬,名詞,まだらもよう【斑模様】,下地の色と違う色の斑点や縞柄などが入り交じった模様。,27620
얼른,副詞,すぐ【直ぐ】。はやく【早く】。ただちに【直ちに】。すみやかに【速やかに】。すばやく【素早く】	,"時間を長引かせることなくすぐ。
",67315
얼리다,動詞,こおらせる【凍らせる】。れいとうする【冷凍する】。とうけつさせる【凍結させる】	,"液体や水気を含んだ物を冷気を利用して固体の状態にする。
",15105
얼마간,名詞,いくらか【幾らか】,"あまり多くない量や程度。
",15109
얼음덩이,名詞,ひょうかい【氷塊】,氷が固まってできた塊。,66939
얼음물,名詞,こおりみず【氷水】,氷を入れて冷たくした水。,66940
얼음장,名詞,こおり【氷】,氷の大きいかけら。,66941
얼음주머니,名詞,ひょうのう【氷のう】,氷を入れた袋。主に熱が出る患者の頭に乗せて、熱を下げる時に使う。,601177
얼음판,名詞,ひょうげん【氷原】。こおったじめん【凍った地面】。こおったどうろ【凍った道路】,地面が氷で覆われている広い地域。,27622
